Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
210329-79,OVAL,1.6,VVS2,F,EX,EX,VG,N,9.08,6.76,4.04,21343.33
210158-119,OVAL,1.51,VS1,D,EX,EX,VG,N,9.93,6.31,3.75,20688.21
210484-18,OVAL,1.51,VVS2,D,EX,EX,VG,N,8.94,6.66,3.98,22873.75
210351-230,OVAL,1.51,VVS1,F,EX,EX,VG,N,9.01,6.35,3.96,20172.11
210259-181,OVAL,1.5,VS1,D,EX,EX,EX,N,8.72,6.5,4.02,20113.3
211092-132,OVAL,1.5,VVS1,D,EX,EX,EX,M,8.7,6.48,4.06,20569.89
211123-91,OVAL,1.5,FL,D,EX,EX,EX,F,8.69,6.45,4.06,24176.26
211043-806,HEART,5.0,SI2,I,EX,VG,VG,N,10.38,11.47,6.75,55598.4
210326-26,HEART,5.0,SI2,E,VG,EX,VG,N,11.45,10.36,6.95,69052.23
201215-104,HEART,4.0,SI1,I,EX,EX,VG,F,9.66,10.65,6.28,67217.28
211025-101,HEART,4.0,SI2,G,EX,EX,VG,ST,9.66,10.7,6.13,55025.26
210045-113,HEART,3.01,SI2,J,EX,EX,EX,F,8.56,10.14,6.0,30071.78
210546-65,HEART,3.01,SI2,G,EX,EX,VG,N,9.82,9.0,5.55,28509.08
211128-580,HEART,2.5,SI2,J,EX,EX,EX,N,8.16,9.0,5.27,20554.92
212119-471,HEART,2.21,SI2,F,VG,EX,EX,N,7.94,8.81,5.17,20454.61
211181-176,HEART,2.08,VS1,G,EX,EX,VG,F,7.8,8.83,5.25,30498.37
210429-415,HEART,2.02,SI1,H,VG,EX,EX,F,7.43,8.65,5.18,22750.98
210592-92,HEART,2.01,SI2,D,EX,EX,EX,N,7.32,8.69,5.03,21397.79
210517-61,HEART,2.01,VS2,F,EX,EX,EX,N,7.89,8.78,5.0,28594.11
212138-151,HEART,2.0,SI1,H,EX,EX,EX,N,7.39,8.78,5.23,23285.4
211208-43,HEART,2.0,VS1,G,EX,EX,EX,N,7.57,8.83,4.96,33290.4
211143-68,HEART,2.0,SI1,F,EX,EX,EX,F,7.8,8.49,4.98,23380.78
211175-48,HEART,2.0,SI1,E,EX,EX,EX,N,7.44,8.84,5.11,21574.92
210675-33,HEART,1.9,VS1,D,EX,EX,VG,N,7.14,8.54,4.83,26596.39
210314-8,PEAR,6.0,VS2,FANCY,EX,EX,VG,N,15.15,9.73,5.7,33296.64
210421-75,PEAR,5.07,SI2,E,VG,EX,EX,N,14.47,9.74,5.94,52992.81
210408-96,PEAR,5.0,SI2,K,VG,EX,G,N,14.04,9.4,6.02,48712.56
210419-35,PEAR,5.0,SI2,F,GD,VG,VG,N,14.78,8.71,6.0,69468.75
211160-39,PEAR,4.01,SI2,G,EX,EX,EX,N,13.47,8.83,5.51,68813.32
555062-1,PEAR,4.0,SI2,K,EX,EX,VG,N,13.6,8.95,5.51,41327.83
210608-27,PEAR,3.51,SI1,F,VG,EX,VG,M,12.73,8.48,5.43,58323.25
211150-18,PEAR,3.5,SI2,L,VG,EX,EX,N,13.15,8.29,5.14,26858.52
211158-26,PEAR,3.5,SI2,I,EX,EX,EX,N,13.79,8.15,5.15,44838.74
210473-71,PEAR,3.5,VS2,H,VG,EX,VG,ST,12.66,8.56,5.46,57331.87
210599-112,PEAR,3.32,VS1,H,VG,EX,EX,F,13.23,8.02,5.12,69159.11
211134-69,PEAR,3.2,SI1,D,EX,EX,EX,ST,12.68,8.05,5.12,46318.27
200647-232,PEAR,3.2,SI2,J,EX,EX,EX,N,12.38,8.22,5.16,33657.56
210597-46,PEAR,3.2,SI1,H,EX,EX,EX,N,13.65,8.05,4.79,57799.37
211134-72,PEAR,3.02,VS2,D,EX,EX,EX,F,12.75,7.92,4.89,69308.46
210600-18,PEAR,3.02,SI1,J,EX,EX,EX,F,13.45,7.87,4.59,37960.53
210607-23,PEAR,3.01,SI1,D,EX,EX,VG,N,12.88,7.85,4.88,63486.6
210528-7,PEAR,3.01,SI1,D,GD,EX,VG,N,12.07,7.74,5.03,49174.41
210628-121,PEAR,3.01,SI1,D,GD,EX,VG,M,11.45,7.76,5.16,43154.65
210315-124,PEAR,3.01,SI2,K,VG,EX,EX,N,11.99,8.08,5.06,22294.4
210636-24,PEAR,3.01,SI1,K,VG,EX,EX,M,11.85,8.03,5.05,27955.37
210631-194,PEAR,3.01,SI2,I,GD,EX,VG,N,11.14,7.72,5.16,34421.21
210476-41,PEAR,3.01,SI2,I,VG,EX,VG,F,12.17,8.23,5.19,37347.32
210408-106,PEAR,3.01,SI2,H,EX,EX,EX,VS,13.25,7.96,4.81,25100.82
210543-212,PEAR,3.01,SI2,H,EX,EX,VG,N,12.67,7.89,4.95,36125.34
211066-119,PEAR,3.01,SI2,H,EX,EX,EX,N,12.64,7.81,4.89,41659.39
210522-87,PEAR,3.01,SI2,H,VG,EX,EX,N,11.81,7.91,5.04,34262.5
211086-39,PEAR,3.01,SI1,G,EX,EX,EX,ST,13.03,8.1,4.81,50400.9
211142-39,PEAR,3.01,SI1,G,EX,EX,EX,F,13.28,7.97,4.75,58447.29
211016-629,PEAR,3.01,SI2,F,EX,EX,EX,N,12.2,8.02,5.06,48793.13
211120-6,PEAR,3.01,SI2,E,EX,EX,EX,ST,13.36,7.79,4.82,32469.11
210394-253,PEAR,3.01,SI1,E,VG,EX,EX,M,11.71,7.9,5.04,39689.54
210628-163,PEAR,3.01,VS2,E,EX,EX,EX,VS,12.66,8.25,4.99,49949.19
210631-136,PEAR,3.01,VS1,E,VG,EX,EX,ST,11.99,8.09,5.17,58972.02
210449-29,PEAR,3.0,SI2,D,EX,EX,EX,ST,13.25,7.9,4.74,42494.01
210260-151,PEAR,3.0,SI1,L,VG,EX,EX,M,11.93,7.93,5.01,21172.87
210394-166,PEAR,3.0,SI2,J,EX,EX,EX,N,13.16,7.68,4.77,32773.88
210522-150,PEAR,3.0,SI2,J,GD,EX,GD,ST,11.92,7.58,4.9,27159.29
210329-21,PEAR,3.0,SI2,H,EX,EX,EX,N,12.2,8.03,5.04,26408.24
210472-160,PEAR,3.0,SI1,H,VG,EX,VG,N,11.79,7.95,5.09,48886.19
200756-596,PEAR,3.0,SI2,G,EX,EX,EX,N,12.95,7.89,4.98,47065.2
211016-675,PEAR,3.0,SI2,G,EX,EX,EX,N,12.21,8.05,5.06,29760.9
210081-34,PEAR,3.0,SI2,F,VG,EX,VG,N,11.8,7.93,5.06,40955.69
210125-50,PEAR,2.8,SI2,J,VG,EX,EX,M,11.52,7.73,4.95,23376.23
210659-96,PEAR,2.52,VS2,D,EX,EX,EX,F,12.73,7.41,4.35,49899.77
210463-64,PEAR,2.51,SI2,D,EX,EX,EX,ST,11.81,7.74,4.76,28003.12
210599-333,PEAR,2.51,SI2,H,VG,EX,EX,M,11.05,7.4,4.73,21865.66
200707-83,PEAR,2.51,SI1,F,EX,EX,EX,SL,11.52,7.61,4.65,23267.76
211208-70,PEAR,2.51,SI2,E,VG,EX,EX,F,11.34,7.64,4.87,29959.05
200804-47,PEAR,2.5,VS2,D,EX,EX,EX,F,12.56,7.49,4.42,47469.05
211160-36,PEAR,2.5,VS2,D,VG,EX,VG,ST,11.79,7.27,4.53,36461.1
210661-34,PEAR,2.5,SI2,I,VG,EX,EX,F,11.14,7.53,4.8,25070.84
210515-260,PEAR,2.5,SI2,H,VG,EX,EX,N,11.28,7.61,4.79,25097.72
210005-32,PEAR,2.5,SI1,H,EX,EX,VG,F,11.52,7.58,4.77,31434.75
210563-1536,PEAR,2.5,VS2,H,VG,EX,EX,M,11.23,7.52,4.74,30475.77
210652-448,PEAR,2.5,SI1,G,GD,EX,GD,N,10.58,7.05,4.76,30713.44
210582-18,PEAR,2.5,VS2,F,GD,EX,EX,N,10.67,6.9,4.87,40138.8
210429-413,PEAR,2.3,VVS2,G,VG,EX,EX,M,10.79,7.24,4.62,27438.36
210301-99,PEAR,2.29,IF,G,EX,EX,EX,N,12.28,7.2,4.43,43906.71
211202-58,PEAR,2.2,VS1,E,VG,EX,EX,M,10.64,7.17,4.55,33693.0
213123-73,PEAR,2.02,VS2,D,EX,EX,EX,ST,11.7,6.99,4.15,25080.59
211142-163,PEAR,2.02,VS2,E,VG,EX,EX,N,10.83,6.94,4.43,33612.62
210587-122,PEAR,2.01,VS2,D,EX,EX,EX,N,11.38,7.1,4.26,34624.87
211202-25,PEAR,2.01,VS2,D,EX,EX,EX,F,10.82,7.02,4.37,34406.16
210429-485,PEAR,2.01,FL,D,EX,EX,EX,N,11.46,6.86,4.29,48826.32
210629-97,PEAR,2.01,VS2,I,VG,EX,EX,N,10.35,7.01,4.47,20802.52
210563-1337,PEAR,2.01,VS1,H,EX,EX,EX,N,10.87,7.16,4.31,26194.49
210475-121,PEAR,2.01,VS1,H,VG,EX,EX,N,10.58,7.13,4.45,26046.18
211142-51,PEAR,2.01,SI1,G,EX,EX,EX,N,10.75,7.06,4.43,24944.21
210515-313,PEAR,2.01,SI1,G,VG,EX,EX,N,10.42,6.99,4.46,22212.09
211142-117,PEAR,2.01,SI1,G,EX,EX,EX,N,11.13,7.05,4.34,24877.73
210569-51,PEAR,2.01,VS1,G,VG,EX,EX,N,10.46,6.98,4.46,30667.74
211155-110,PEAR,2.01,VS1,G,VG,EX,EX,ST,10.73,7.19,4.37,24328.81
210475-169,PEAR,2.01,VVS1,G,VG,EX,VG,F,11.57,6.94,3.99,33079.02
210515-261,PEAR,2.01,SI1,F,GD,EX,VG,N,10.19,6.75,4.4,24114.46
210542-130,PEAR,2.01,VVS2,F,GD,VG,EX,ST,9.83,6.94,4.49,26876.8
210273-74,PEAR,2.01,IF,F,EX,EX,EX,N,10.91,6.92,4.34,39357.74
210546-52,PEAR,2.01,VS2,E,EX,EX,VG,F,11.47,6.74,4.23,35084.56
200807-365,PEAR,2.0,SI2,D,EX,EX,EX,F,11.84,6.92,4.04,22324.72
211158-37,PEAR,2.0,SI1,D,EX,EX,EX,N,11.32,7.28,4.18,29124.33
210622-22,PEAR,2.0,VS2,D,VG,EX,VG,ST,10.2,7.0,4.48,24492.0
211204-41,PEAR,2.0,VS2,D,VG,EX,EX,ST,10.67,7.12,4.35,24013.24
210202-15,PEAR,2.0,IF,D,EX,EX,VG,N,11.94,6.97,3.96,44265.0
210563-1531,PEAR,2.0,VS2,I,VG,EX,EX,N,10.48,6.84,4.36,21634.08
210563-1355,PEAR,2.0,VS2,H,VG,EX,EX,N,10.59,7.14,4.39,24190.76
210563-1394,PEAR,2.0,VS2,H,VG,EX,EX,N,10.35,7.0,4.3,23951.62
211186-73,PEAR,2.0,VS1,H,VG,EX,EX,ST,10.59,7.01,4.43,20430.38
211136-122,PEAR,2.0,SI1,G,VG,EX,VG,N,11.32,6.97,4.26,23032.46
210243-97,PEAR,2.0,SI1,G,EX,EX,EX,F,10.87,7.02,4.42,25694.76
211180-87,PEAR,2.0,VS2,G,EX,EX,VG,N,10.78,7.07,4.42,28764.84
211142-120,PEAR,2.0,VVS2,G,VG,EX,EX,N,10.62,7.02,4.29,33210.53
210402-58,PEAR,2.0,SI2,F,EX,EX,EX,N,10.83,7.08,4.38,22408.62
210595-18,PEAR,2.0,VS2,F,VG,EX,EX,F,10.98,6.98,4.44,30709.54
211053-110,PEAR,2.0,VS2,F,EX,EX,EX,N,11.06,7.29,4.3,33826.79
210339-747,PEAR,2.0,VS1,F,VG,EX,GD,ST,12.18,7.03,3.94,30137.64
210143-20,PEAR,2.0,SI1,E,EX,EX,EX,M,10.66,6.99,4.41,21609.74
210143-21,PEAR,2.0,VS1,E,EX,EX,EX,M,11.5,7.19,4.18,30688.32
211138-130,PEAR,1.99,VS1,E,VG,EX,EX,M,10.2,6.82,4.37,26399.4
210472-143,PEAR,1.9,SI1,D,EX,EX,VG,N,11.18,6.58,4.12,21998.73
211175-29,PEAR,1.7,VS2,D,VG,EX,EX,N,9.81,6.58,4.18,20498.6
210436-133,PEAR,1.6,VS1,D,EX,EX,EX,F,10.06,6.54,3.95,20586.85
210479-432,PEAR,1.53,IF,G,EX,EX,VG,N,10.56,6.5,3.84,20260.39
210270-148,PEAR,1.51,SI2,FANCY,EX,EX,VG,N,8.81,6.3,3.92,21924.63
210515-298,PEAR,1.5,VS1,D,EX,EX,EX,N,10.23,6.4,3.97,21305.23
210658-66,PEAR,1.5,VS1,E,EX,VG,VG,F,10.95,6.37,3.64,20133.88
210429-458,PEAR,1.5,VVS1,E,EX,EX,EX,N,10.64,6.27,3.72,25058.95
210193-143,PEAR,1.49,IF,E,VG,EX,VG,N,11.2,6.41,3.56,22649.62
M334836-1,ROUND,7.02,I2,O-P,GD,EX,VG,F,12.167,12.227,7.514,29792.63
M334739-3,ROUND,6.03,I1,L,EX,EX,EX,N,11.796,11.824,7.052,38362.51
210211-20,ROUND,6.02,SI2,K,EX,EX,EX,SL,11.59,11.52,7.25,53504.69
210421-222,ROUND,5.35,VVS2,M,EX,EX,EX,N,11.2,11.25,6.9,62677.49
210499-16,ROUND,5.03,VVS2,Q-R,EX,EX,EX,N,11.17,11.19,6.63,39326.29
210419-246,ROUND,5.01,SI1,L,EX,EX,EX,N,10.81,10.88,6.83,46222.39
210496-28,ROUND,5.01,SI2,K,EX,EX,EX,N,10.8,10.88,6.79,67776.26
211132-159,ROUND,5.01,SI2,K,EX,EX,EX,VSL,10.96,10.89,6.77,41491.62
210464-5,ROUND,5.01,SI2,I,EX,EX,EX,SL,11.14,11.09,6.64,58400.66
211132-129,ROUND,5.01,VS1,O-P,VG,EX,VG,N,10.62,10.75,6.89,40781.18
211033-98,ROUND,5.0,I1,H,EX,EX,EX,N,10.88,10.96,6.69,58176.92
210211-14,ROUND,5.0,SI1,Q-R,EX,EX,EX,N,10.88,10.94,6.77,35716.2
210299-93,ROUND,4.81,SI2,I,EX,EX,EX,N,10.7,10.63,6.78,64889.85
210421-243,ROUND,4.5,VS1,K,EX,EX,EX,M,10.43,10.51,6.56,66424.96
210309-81,ROUND,4.22,SI2,G,EX,EX,EX,SL,10.31,10.26,6.49,50242.28
210407-121,ROUND,4.01,VS1,L,EX,EX,EX,N,10.09,10.14,6.35,47442.19
210334-89,ROUND,4.01,SI2,J,EX,EX,EX,N,10.09,10.03,6.38,42739.98
210528-30,ROUND,4.01,SI2,E,EX,EX,EX,VSL,10.03,9.99,6.34,57450.65
211165-20,ROUND,4.0,VS1,N,EX,EX,EX,N,10.07,10.13,6.35,37405.06
210519-7,ROUND,4.0,VS1,M,EX,EX,EX,N,10.07,10.12,6.31,41770.56
210271-24,ROUND,4.0,SI2,I,EX,EX,EX,SL,10.04,9.97,6.35,43324.94
211033-26,ROUND,4.0,SI1,H,EX,EX,EX,N,10.11,10.06,6.32,56623.63
200466-56,ROUND,4.0,SI1,H,EX,EX,EX,N,10.19,10.1,6.27,48692.9
210148-204,ROUND,3.91,SI1,N,EX,EX,EX,N,10.03,10.09,6.26,25694.7
210601-5,ROUND,3.91,VS1,J,EX,EX,EX,M,9.96,10.03,6.26,65134.88
210603-362,ROUND,3.9,VS2,J,EX,EX,EX,M,10.0,10.07,6.22,61117.93
210473-78,ROUND,3.9,SI2,I,EX,EX,EX,VSL,9.93,9.86,6.29,41481.21
210359-163,ROUND,3.9,SI2,I,EX,EX,EX,N,9.93,9.87,6.3,44576.75
211136-100,ROUND,3.9,SI2,F,EX,EX,EX,SL,10.04,9.97,6.16,46449.41
210545-35,ROUND,3.81,SI1,J,EX,EX,EX,N,9.95,10.01,6.18,58668.64
210475-72,ROUND,3.77,VS1,J,EX,EX,EX,N,9.86,9.92,6.16,61949.33
210476-47,ROUND,3.73,VVS1,J,EX,EX,EX,M,9.96,10.01,6.13,62577.81
210449-17,ROUND,3.72,SI2,K,EX,EX,EX,N,9.85,9.89,6.17,37746.82
211172-7,ROUND,3.71,VS2,J,EX,EX,EX,N,9.79,9.84,6.16,55785.57
211150-14,ROUND,3.68,SI2,S-T,EX,EX,EX,F,9.81,9.85,6.16,21420.92
M201222-173,ROUND,3.61,SI3,M,EX,EX,VG,N,9.752,9.828,6.091,20050.76
210591-54,ROUND,3.6,VS2,L,EX,EX,EX,ST,9.7,9.76,5.99,33370.13
210309-69,ROUND,3.51,SI2,I,EX,EX,EX,N,9.89,9.96,5.95,49559.55
210642-23,ROUND,3.5,VS1,M,EX,EX,EX,F,9.68,9.75,6.03,31015.28
210662-22,ROUND,3.5,VVS2,M,EX,EX,EX,N,9.76,9.82,5.98,34553.63
210587-93,ROUND,3.5,SI2,J,EX,EX,EX,ST,9.79,9.84,5.97,41739.64
211190-61,ROUND,3.5,VS2,I,EX,EX,EX,F,9.65,9.72,6.02,61313.3
210543-246,ROUND,3.5,VS2,O-P,EX,EX,EX,N,9.68,9.71,6.07,22261.2
211101-91,ROUND,3.47,SI2,H,EX,EX,EX,N,9.59,9.54,6.08,42098.22
210572-7,ROUND,3.41,SI1,I,EX,EX,EX,N,9.71,9.77,5.92,56286.95
210591-144,ROUND,3.4,VS2,N,EX,EX,EX,ST,9.55,9.61,5.91,24538.97
211086-49,ROUND,3.4,VVS2,N,EX,EX,EX,N,9.61,9.63,5.91,26116.27
210359-224,ROUND,3.4,VVS1,J,EX,EX,EX,N,9.59,9.64,5.95,63747.84
210491-6,ROUND,3.4,SI2,H,EX,EX,EX,F,9.53,9.58,5.99,45163.37
210477-42,ROUND,3.4,SI2,H,EX,EX,EX,N,9.51,9.57,5.98,49311.3
210176-27,ROUND,3.4,VS2,Q-R,EX,EX,EX,N,9.53,9.59,5.97,20493.72
210603-169,ROUND,3.39,VS1,L,EX,EX,EX,M,9.5,9.56,5.99,37400.24
211112-14,ROUND,3.33,VVS2,J,EX,EX,EX,ST,9.46,9.51,5.96,49730.13
210309-75,ROUND,3.32,VS2,I,EX,EX,EX,N,9.49,9.53,5.95,56996.02
211048-4,ROUND,3.31,IF,M,EX,EX,EX,ST,9.66,9.69,5.77,28777.79
210425-44,ROUND,3.31,VVS1,K,EX,EX,EX,N,9.47,9.53,5.92,48307.66
210426-23,ROUND,3.29,VVS2,N,EX,EX,EX,N,9.43,9.48,5.92,23892.6
210639-61,ROUND,3.27,SI2,I,EX,EX,EX,N,9.4,9.45,5.9,44429.22
210407-274,ROUND,3.26,IF,L,EX,EX,EX,M,9.4,9.46,5.91,36005.33
210511-4,ROUND,3.21,VVS2,M,EX,EX,EX,F,9.38,9.44,5.91,27191.39
211135-143,ROUND,3.21,IF,M,EX,EX,EX,M,9.36,9.4,5.86,27539.57
211086-12,ROUND,3.21,VVS2,L,EX,EX,EX,F,9.39,9.44,5.89,34531.63
211164-55,ROUND,3.21,SI2,K,EX,EX,EX,N,9.41,9.36,5.87,22488.85
211200-13,ROUND,3.21,SI1,I,EX,EX,EX,M,9.36,9.41,5.89,46126.53
210600-13,ROUND,3.21,VS2,H,EX,EX,EX,N,9.36,9.4,5.87,69755.4
211212-9,ROUND,3.21,VS1,H,EX,EX,EX,F,9.29,9.35,5.9,69368.55
210647-10,ROUND,3.2,VS2,N,EX,EX,EX,N,9.48,9.51,5.8,26035.98
210543-121,ROUND,3.2,SI1,L,EX,EX,EX,ST,9.29,9.35,5.91,27220.88
210603-204,ROUND,3.2,VS1,L,EX,EX,EX,M,9.55,9.61,5.7,32693.86
211206-27,ROUND,3.2,VS1,L,EX,EX,EX,N,9.29,9.36,5.92,37638.18
210603-223,ROUND,3.2,VVS2,L,EX,EX,EX,M,9.31,9.37,5.88,32150.18
210543-228,ROUND,3.2,SI2,K,EX,EX,EX,N,9.43,9.49,5.8,30385.85
210580-15,ROUND,3.2,SI2,K,EX,EX,EX,F,9.42,9.5,5.74,33895.73
210597-38,ROUND,3.2,VS2,J,EX,EX,EX,N,9.53,9.57,5.76,48958.04
211163-21,ROUND,3.2,VS1,I,EX,EX,EX,N,9.38,9.44,5.84,57129.45
211209-76,ROUND,3.2,VVS2,I,EX,EX,EX,N,9.38,9.44,5.9,63700.42
210147-141,ROUND,3.18,VVS2,J,EX,EX,EX,M,9.26,9.32,5.9,46797.18
210327-12,ROUND,3.11,SI1,H,EX,EX,EX,N,9.33,9.35,5.85,58181.88
211167-16,ROUND,3.1,VVS2,N,EX,EX,EX,N,9.25,9.31,5.8,25465.3
211146-24,ROUND,3.06,SI2,G,EX,EX,EX,N,9.27,9.22,5.78,35615.44
223183-182,ROUND,3.02,VS2,G,EX,EX,EX,ST,9.36,9.41,5.66,59348.98
211053-96,ROUND,3.02,SI2,E,EX,EX,EX,M,9.36,9.38,5.7,46639.12
211135-98,ROUND,3.01,IF,N,EX,EX,EX,F,9.17,9.23,5.73,25150.93
211136-89,ROUND,3.01,SI2,D,EX,EX,EX,VSL,9.19,9.13,5.78,33072.27
210622-5,ROUND,3.01,VS2,D,EX,EX,EX,ST,9.22,9.28,5.69,69351.41
210674-90,ROUND,3.01,SI2,M,EX,EX,EX,N,9.2,9.22,5.75,21306.4
210591-103,ROUND,3.01,SI2,L,EX,EX,EX,N,9.13,9.18,5.76,23262.41
210421-196,ROUND,3.01,SI2,L,EX,EX,EX,F,9.18,9.22,5.79,20325.26
210603-352,ROUND,3.01,VS1,L,EX,EX,EX,M,9.27,9.32,5.69,31365.08
210499-22,ROUND,3.01,VS1,L,EX,EX,EX,F,9.29,9.34,5.69,32011.39
210651-107,ROUND,3.01,SI2,K,EX,EX,EX,F,9.25,9.29,5.71,31864.09
211218-71,ROUND,3.01,VS2,K,EX,EX,EX,M,9.17,9.22,5.75,35115.97
210155-60,ROUND,3.01,VS1,K,EX,EX,EX,F,9.34,9.4,5.65,38510.89
210595-38,ROUND,3.01,VS1,K,EX,EX,EX,N,9.19,9.23,5.72,40951.86
210524-78,ROUND,3.01,VVS2,K,EX,EX,EX,ST,9.16,9.22,5.76,36946.56
210309-32,ROUND,3.01,SI2,J,EX,EX,EX,N,9.34,9.37,5.68,25552.07
210511-20,ROUND,3.01,VS2,J,EX,EX,EX,F,9.28,9.35,5.69,43347.17
211218-37,ROUND,3.01,VS1,J,EX,EX,EX,F,9.23,9.29,5.73,48005.21
210631-318,ROUND,3.01,VS1,J,EX,EX,EX,N,9.19,9.25,5.69,50588.73
210623-82,ROUND,3.01,VS1,I,EX,EX,EX,ST,9.16,9.2,5.76,48929.07
211073-29,ROUND,3.01,SI2,H,EX,EX,EX,N,9.22,9.28,5.71,43403.52
210601-1,ROUND,3.01,SI1,H,EX,EX,EX,N,9.24,9.29,5.7,52294.16
210587-30,ROUND,3.01,SI1,H,EX,EX,EX,N,9.11,9.18,5.77,54037.18
210620-21,ROUND,3.01,SI1,H,EX,EX,EX,M,9.1,9.17,5.81,50851.68
210475-62,ROUND,3.01,VS2,H,EX,EX,EX,N,9.12,9.18,5.77,64594.76
210599-111,ROUND,3.01,VS2,H,EX,EX,EX,F,9.18,9.24,5.72,60763.86
210463-38,ROUND,3.01,SI1,G,EX,EX,EX,M,9.33,9.4,5.64,50517.36
211218-139,ROUND,3.01,SI1,G,VG,EX,VG,N,8.94,9.05,5.83,56662.02
211166-21,ROUND,3.01,VS2,G,EX,EX,EX,M,9.14,9.2,5.76,59401.43
210591-101,ROUND,3.01,VS1,G,EX,EX,EX,ST,9.22,9.28,5.64,64618.24
210472-65,ROUND,3.01,SI2,E,EX,EX,EX,N,9.24,9.3,5.74,60009.03
210546-55,ROUND,3.01,SI2,E,EX,EX,EX,N,9.37,9.3,5.67,38836.57
210591-122,ROUND,3.0,VS2,M,EX,EX,EX,ST,9.12,9.18,5.77,20714.93
210209-14,ROUND,3.0,SI2,L,EX,EX,EX,F,9.15,9.21,5.73,22039.79
210403-72,ROUND,3.0,VS1,L,EX,EX,EX,F,9.07,9.14,5.77,33734.08
210407-403,ROUND,3.0,VVS1,L,EX,EX,EX,M,9.27,9.33,5.62,32039.87
200765-9,ROUND,3.0,SI2,K,EX,EX,EX,F,9.13,9.19,5.74,31130.31
200765-11,ROUND,3.0,SI2,K,EX,EX,EX,F,9.14,9.19,5.72,31351.07
211201-26,ROUND,3.0,SI1,K,EX,EX,EX,N,9.2,9.27,5.7,33370.77
210603-275,ROUND,3.0,VS2,K,EX,EX,EX,N,9.18,9.24,5.73,35894.98
210273-65,ROUND,3.0,VS1,K,EX,EX,EX,N,9.21,9.26,5.68,35844.43
210597-42,ROUND,3.0,VS1,K,EX,EX,EX,M,9.29,9.36,5.6,37226.25
210475-171,ROUND,3.0,VS1,K,EX,EX,EX,ST,9.11,9.18,5.74,31816.36
211204-55,ROUND,3.0,SI2,J,EX,EX,VG,M,9.08,9.16,5.78,30820.92
210599-253,ROUND,3.0,VS1,J,EX,EX,EX,N,9.29,9.34,5.68,48161.26
210631-338,ROUND,3.0,VS1,J,EX,EX,EX,F,9.14,9.2,5.63,45927.02
211209-101,ROUND,3.0,VVS2,J,EX,EX,EX,N,9.2,9.25,5.71,51249.12
210631-99,ROUND,3.0,SI1,I,EX,EX,EX,F,9.08,9.14,5.79,48167.81
210631-266,ROUND,3.0,SI1,I,EX,EX,EX,F,9.15,9.22,5.66,47846.76
210449-9,ROUND,3.0,VS2,I,VG,EX,EX,N,8.99,9.05,5.85,46788.38
211209-77,ROUND,3.0,VS2,I,EX,EX,EX,N,9.05,9.12,5.79,53287.96
210584-49,ROUND,3.0,VS1,I,EX,EX,EX,N,9.38,9.44,5.58,55107.31
210247-26,ROUND,3.0,VS1,I,EX,EX,EX,ST,9.1,9.17,5.74,46620.83
210037-7,ROUND,3.0,VVS2,I,EX,EX,EX,M,9.2,9.23,5.73,47879.52
211033-65,ROUND,3.0,SI1,H,EX,EX,EX,N,9.27,9.33,5.65,54914.5
210599-129,ROUND,3.0,VS2,H,EX,EX,EX,F,9.27,9.33,5.63,59316.27
210149-3,ROUND,3.0,VS2,H,EX,EX,EX,M,9.38,9.43,5.61,52857.4
210149-33,ROUND,3.0,VVS2,G,EX,EX,EX,M,9.22,9.28,5.7,66985.15
210523-44,ROUND,3.0,VS2,E,EX,EX,EX,M,9.09,9.15,5.75,61065.89
210624-13,ROUND,3.0,VS2,E,EX,EX,EX,ST,9.25,9.32,5.67,62266.31
210335-63,ROUND,2.91,VS2,K,EX,EX,EX,F,9.14,9.2,5.64,31946.57
210241-30,ROUND,2.9,VS1,M,EX,EX,EX,ST,8.98,9.05,5.72,21127.11
210287-27,ROUND,2.9,IF,M,EX,EX,EX,ST,9.0,9.06,5.73,22169.25
211160-60,ROUND,2.9,SI2,L,EX,EX,EX,N,8.99,9.06,5.73,22064.11
211150-16,ROUND,2.9,SI1,L,EX,EX,EX,F,9.04,9.09,5.67,25348.41
210599-243,ROUND,2.9,SI2,K,EX,EX,EX,M,9.16,9.2,5.63,26069.13
211051-106,ROUND,2.9,VS2,K,EX,EX,EX,F,9.11,9.16,5.57,31064.53
210526-26,ROUND,2.9,VS2,J,EX,EX,EX,F,8.99,9.05,5.71,40552.31
210621-23,ROUND,2.9,VS1,H,EX,EX,EX,ST,9.01,9.06,5.67,54871.44
210631-297,ROUND,2.9,SI1,G,EX,EX,EX,N,8.98,9.04,5.71,51976.8
210125-140,ROUND,2.9,VS2,G,EX,EX,EX,F,9.0,9.05,5.73,64256.26
210150-78,ROUND,2.84,VVS2,D,EX,EX,EX,VS,8.98,9.04,5.64,56076.56
210589-355,ROUND,2.81,VVS2,L,EX,EX,EX,M,8.9,8.96,5.65,23069.72
201248-199,ROUND,2.81,SI2,J,EX,EX,EX,SL,9.03,8.99,5.62,21803.82
210496-46,ROUND,2.81,SI2,H,EX,EX,EX,N,9.06,9.12,5.53,38704.71
210553-133,ROUND,2.81,SI2,G,EX,EX,EX,N,9.12,9.05,5.43,29732.45
210248-5,ROUND,2.81,VVS2,E,EX,EX,EX,M,9.15,9.2,5.54,64304.67
