,Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
1702,1798374,EMERALD,0.57,VVS2,L,EX,VG,GD,N,5.83,3.87,2.47,1198.33
1703,1643529,CUSHION,0.5,VS1,H,EX,EX,VG,N,4.73,4.31,2.91,1486.18
1704,210537-46,ROUND,1.0,SI2,N,EX,VG,VG,VSL,6.38,6.29,3.99,1978.02
1705,1779796,EMERALD,0.4,VVS1,I,EX,VG,GD,N,5.34,3.45,2.14,1164.76
1706,1783877,HEART,0.3,SI1,I,VG,EX,VG,N,4.04,4.67,2.62,788.23
1707,1762281,ROUND,0.5,VS1,G,VG,EX,GD,N,4.89,4.97,3.22,2105.06
1708,1652900,OVAL,0.7,VS2,L,EX,VG,VG,N,7.51,4.89,2.89,1112.06
1709,1615057,CUSHION,0.82,VS2,E,EX,EX,VG,N,5.43,5.13,3.47,3395.72
1710,1800769,HEART,0.3,VS2,E,EX,VG,VG,N,3.99,4.74,2.69,1143.64
1711,1668792,ROUND,0.5,VS2,J,GD,EX,GD,F,4.82,4.9,3.22,1496.47
1712,1778092,ROUND,0.5,SI2,D,EX,EX,EX,M,5.07,5.11,3.13,2071.25
1713,1548301,CUSHION,0.71,VS2,E,EX,EX,VG,N,5.53,4.77,3.16,2426.81
1714,1798027,ROUND,0.5,VS2,G,VG,EX,VG,N,4.9,4.96,3.17,2448.27
1715,1781542,OVAL,0.5,VS2,D,GD,EX,VG,F,6.82,4.36,2.62,1750.96
1716,1597337,CUSHION,0.73,SI1,D,EX,EX,VG,N,5.6,4.82,3.21,2404.83
1717,1791127,HEART,0.3,VS2,E,VG,VG,GD,N,4.01,4.61,2.77,1022.45
1718,202221-254,OVAL,1.0,SI2,L,EX,EX,VG,F,8.55,5.51,3.33,2361.0
1719,1717448,HEART,0.29,VS1,F,VG,VG,VG,N,3.95,4.68,2.78,929.06
1720,1783846,HEART,0.31,VS1,F,EX,EX,GD,N,3.98,4.72,2.78,1135.41
1721,1785624,PEAR,0.35,SI1,H,EX,VG,VG,F,6.06,4.01,2.42,899.94
1722,210041-521,CUSHION,1.2,VS2,W-X,EX,EX,GD,N,6.06,5.72,3.87,3071.64
1723,201249-118,CUSHION,1.02,SI1,M,EX,EX,VG,F,5.98,5.44,3.68,1670.45
1724,1766335,ROUND,0.5,SI1,F,GD,VG,VG,N,4.87,4.92,3.25,2042.62
1725,1785738,PRINCESS,0.4,SI1,F,VG,VG,GD,F,4.19,4.08,2.81,1051.28
1726,1778512,EMERALD,0.4,VS2,G,VG,EX,GD,N,5.02,3.6,2.2,1190.44
1727,1639776,OVAL,0.5,VVS2,J,EX,EX,VG,F,6.39,4.42,2.77,1320.99
1728,1667125,CUSHION,0.9,VS1,G,EX,EX,VG,M,5.78,5.25,3.55,4007.99
1729,1759047,ROUND,0.31,IF,D,EX,EX,EX,F,4.31,4.34,2.71,1518.97
1730,1772128,ROUND,0.5,SI2,E,EX,EX,EX,N,5.07,5.1,3.18,2061.87
1731,1625277,PRINCESS,0.59,SI1,J,EX,EX,VG,N,4.67,4.59,3.35,1276.14
1732,1656361,CUSHION,0.81,VS1,H,EX,EX,VG,N,5.9,4.99,3.25,3086.89
1733,1780936,ROUND,0.5,SI2,E,EX,EX,EX,N,5.03,5.07,3.16,2113.45
1734,1665526,ROUND,0.5,SI2,F,EX,EX,EX,N,5.14,5.16,3.11,2096.53
1735,200761-211,CUSHION,1.5,I1,FANCY,VG,EX,VG,F,6.19,6.07,4.35,3646.86
1736,1762840,EMERALD,0.4,VS1,D,EX,EX,VG,N,5.15,3.5,2.37,1407.43
1737,1656373,CUSHION,0.51,VS1,G,EX,EX,EX,N,4.76,4.33,2.94,1627.21
1738,1783754,EMERALD,0.4,VS2,H,EX,EX,VG,N,4.91,3.56,2.35,1191.82
1739,1798560,EMERALD,0.33,VVS1,E,EX,EX,VG,N,4.86,3.23,2.2,1204.23
1740,1622484,CUSHION,0.55,VVS1,K,EX,EX,VG,N,4.74,4.48,3.04,1075.21
1741,1762504,ROUND,0.51,SI1,I,EX,EX,EX,N,5.1,5.12,3.2,2055.9
1742,1607146,OVAL,0.5,VS2,K,EX,EX,VG,N,6.89,4.34,2.69,1127.41
1743,1753006,OVAL,0.5,VS2,E,EX,EX,VG,M,6.98,4.37,2.55,1596.26
1744,1793407,PRINCESS,0.5,SI1,E,VG,EX,VG,N,4.33,4.26,3.17,1646.18
1745,1800960,PRINCESS,0.5,VS1,F,EX,EX,VG,N,4.3,4.25,3.09,1939.31
1746,210064-54,OVAL,1.0,SI1,N,EX,EX,VG,ST,8.27,5.55,3.42,2256.01
1747,1564530,CUSHION,0.9,SI2,E,EX,EX,VG,ST,5.75,5.23,3.54,2620.85
1748,1786569,HEART,0.3,VVS2,F,EX,VG,GD,N,4.03,4.76,2.74,1087.94
1749,1672209,ROUND,0.5,SI2,H,EX,EX,VG,N,5.03,5.08,3.17,1973.69
1750,210049-195,PEAR,1.0,SI1,J,EX,EX,VG,N,8.98,5.42,3.37,4322.6
1751,1796186,PRINCESS,0.5,VVS2,G,EX,EX,VG,N,4.45,4.38,3.16,1948.74
1752,200705-4,CUSHION,6.02,VS2,FANCY,EX,EX,VG,F,9.98,9.85,6.66,48445.27
1753,201239-80,CUSHION,2.0,SI1,I,GD,EX,VG,N,7.09,6.76,4.71,12696.18
1754,211007-648,CUSHION,1.01,VS1,K,VG,VG,GD,N,5.79,5.52,3.76,2935.14
1755,200502-273,PEAR,2.0,SI2,D,EX,VG,VG,N,11.79,7.04,4.25,13549.56
1756,1783865,HEART,0.3,VS2,I,EX,EX,VG,F,4.04,4.75,2.82,840.96
1757,1777519,MARQUISE,0.5,VVS2,E,EX,EX,VG,M,7.6,4.17,2.63,2006.89
1758,211180-143,PEAR,1.5,SI2,H,EX,EX,EX,N,9.76,6.44,4.05,7272.31
1759,1659614,ROUND,0.5,VS1,I,EX,EX,EX,N,5.06,5.07,3.17,2344.61
1760,1780930,ROUND,0.51,SI2,E,EX,EX,EX,M,5.19,5.2,3.12,2034.32
1761,1623143,ROUND,0.58,SI1,I,EX,EX,EX,N,5.33,5.36,3.31,2089.7
1762,1667384,OVAL,0.5,SI2,I,EX,VG,VG,F,6.38,4.39,2.76,1268.26
1763,1798495,EMERALD,0.5,SI1,I,EX,EX,VG,N,5.21,3.85,2.51,1408.72
1764,1666053,OVAL,0.5,VS1,J,EX,EX,VG,N,6.52,4.39,2.69,1398.81
1765,200700-772,CUSHION,1.01,VS1,FANCY,EX,EX,VG,N,6.04,5.28,3.56,2473.38
1766,1776455,OVAL,0.5,VS1,G,EX,EX,VG,N,6.16,4.5,2.77,1879.42
1767,1795512,ROUND,0.3,VS2,G,EX,EX,VG,N,4.35,4.38,2.61,1131.52
1768,1786748,PRINCESS,0.3,VVS1,E,EX,EX,GD,N,3.72,3.66,2.65,970.77
1769,1773410,ROUND,0.32,SI1,H,EX,EX,EX,N,4.44,4.48,2.68,1082.19
1770,1779457,ROUND,0.32,VVS1,D,EX,EX,EX,N,4.36,4.39,2.73,1445.12
1771,1646782,ROUND,0.5,VS1,G,GD,EX,VG,N,5.12,5.14,3.0,2337.04
1772,1799313,ROUND,0.5,SI2,F,EX,VG,EX,N,5.05,5.08,3.17,2105.94
1773,1606768,CUSHION,0.8,VS2,I,EX,VG,EX,N,6.13,4.96,3.27,2354.34
1774,1790501,ROUND,0.5,SI2,D,EX,EX,EX,N,5.11,5.12,3.12,2034.0
1775,1646351,PRINCESS,0.5,VS2,L,VG,EX,GD,N,4.25,4.16,3.09,965.65
1776,1723579,ROUND,0.3,SI1,E,EX,EX,VG,N,4.24,4.3,2.66,1026.02
1777,211007-308,CUSHION,1.5,VVS2,N,EX,EX,GD,ST,6.54,6.32,4.28,3419.67
1778,201160-100,CUSHION,1.58,VS1,FANCY,EX,EX,VG,F,6.47,6.47,4.38,3198.96
1779,1787675,ROUND,0.3,SI1,D,EX,EX,EX,N,4.35,4.37,2.62,1131.49
1780,1646948,ROUND,0.5,VS2,H,GD,VG,VG,N,4.83,4.9,3.26,2067.16
1781,1606782,CUSHION,0.81,SI2,I,EX,EX,EX,N,5.43,5.14,3.46,2043.47
1782,1660315,MARQUISE,0.53,VS2,F,EX,VG,VG,N,8.54,4.28,2.49,1999.88
1783,1621146,CUSHION,0.81,VS2,H,EX,EX,VG,N,5.82,4.92,3.31,2838.9
1784,1764966,EMERALD,0.41,VVS2,H,VG,EX,VG,N,4.96,3.81,2.42,1202.05
1785,1780725,ROUND,0.5,VS2,E,GD,GD,GD,N,4.85,4.93,3.21,2060.11
1786,NY180424-54,CUSHION,4.0,VS2,H,EX,EX,EX,N,9.21,8.61,5.84,74875.06
1787,1769773,OVAL,0.5,SI1,D,EX,EX,EX,F,5.99,4.48,2.81,1822.67
1788,1740799,OVAL,0.41,VS1,E,EX,VG,GD,N,6.2,3.85,2.58,1311.58
1789,1769524,EMERALD,0.4,VS2,G,VG,EX,GD,N,4.83,3.56,2.45,1161.37
1790,1745265,PEAR,0.52,VS1,E,EX,EX,VG,N,7.38,4.41,2.64,2046.52
1791,1658471,ROUND,0.52,VS1,J,EX,EX,EX,N,5.17,5.2,3.19,2073.83
1792,1783149,PRINCESS,0.3,VVS1,G,EX,VG,VG,F,3.73,3.69,2.66,900.85
1793,1620618,ROUND,0.5,VS2,F,VG,VG,GD,F,4.88,4.96,3.16,1997.22
1794,1723330,ROUND,0.71,SI1,K,GD,GD,FR,F,5.66,5.71,3.43,1518.9
1795,1623501,CUSHION,0.7,SI1,E,EX,EX,VG,N,5.7,4.66,3.15,2270.32
1796,210467-10,PEAR,1.0,SI1,I,GD,EX,VG,N,7.93,5.39,3.54,4379.85
1797,201221-92,CUSHION,1.21,VS2,J,VG,EX,GD,N,5.96,5.78,4.02,3692.0
1798,1783565,ROUND,0.3,VS1,K,EX,EX,EX,N,4.3,4.31,2.68,896.75
1799,1584388,CUSHION,0.8,VS2,I,EX,EX,EX,N,5.5,5.0,3.4,2301.83
1800,1767173,PRINCESS,0.51,VS2,H,EX,VG,VG,N,4.52,4.51,3.19,1732.6
1801,1783154,PRINCESS,0.33,VVS2,E,EX,EX,VG,N,3.96,3.9,2.62,1041.82
1802,201235-318,CUSHION,1.51,SI2,W-X,EX,EX,VG,M,6.47,6.36,4.2,2873.76
1803,1785065,EMERALD,0.41,VS2,F,EX,VG,VG,F,5.02,3.6,2.42,1288.76
1804,1785673,PRINCESS,0.5,VS1,H,VG,EX,GD,N,4.46,4.38,3.14,1682.56
1805,1793194,HEART,0.3,VS2,D,GD,VG,VG,F,3.94,4.6,2.68,1023.48
1806,210041-478,CUSHION,2.01,VS1,FANCY,VG,EX,VG,N,6.79,6.72,4.67,11643.3
1807,200666-139,PEAR,2.21,SI2,L,EX,VG,VG,N,12.05,7.18,4.28,6851.88
1808,202242-283,CUSHION,1.5,SI2,G,EX,EX,VG,N,6.52,6.25,4.24,7832.91
1809,1769178,ROUND,0.43,IF,E,EX,EX,EX,M,4.9,4.93,2.95,1963.14
1810,1639541,CUSHION,0.8,VS2,E,EX,EX,VG,N,5.76,4.92,3.33,3375.01
1811,1799828,EMERALD,0.34,VS1,D,EX,GD,GD,F,4.77,3.59,2.3,1014.3
1812,1783341,ROUND,0.5,SI1,F,GD,EX,VG,N,4.91,4.97,3.22,2062.7
1813,1665774,CUSHION,0.91,VS2,H,VG,VG,VG,N,5.65,5.18,3.63,3728.59
1814,210419-174,PEAR,0.96,SI2,F,VG,EX,VG,F,8.27,5.44,3.43,4429.69
1815,1663384,OVAL,0.5,VS2,G,EX,VG,VG,N,6.77,4.41,2.64,1925.35
1816,1636029,CUSHION,0.8,VS2,E,EX,EX,VG,N,5.71,4.94,3.34,3126.03
1817,210395-59,PEAR,1.2,VS2,I,VG,EX,VG,F,8.63,5.84,3.73,6514.3
1818,1669831,PRINCESS,0.53,VS1,H,EX,VG,VG,N,4.4,4.32,3.14,1789.27
1819,1783855,HEART,0.3,VS2,E,VG,EX,GD,N,3.88,4.65,2.81,1004.74
1820,1752530,ROUND,0.5,VS2,G,GD,VG,GD,N,5.11,5.16,3.0,2079.65
1821,1624942,CUSHION,0.81,SI2,M,EX,EX,EX,M,5.43,5.15,3.48,1186.09
1822,1796194,PRINCESS,0.51,VS2,E,EX,EX,VG,N,4.39,4.38,3.16,1935.12
1823,1794364,EMERALD,0.32,VVS1,E,EX,EX,VG,N,4.67,3.19,2.18,1166.56
1824,1641372,ROUND,0.79,VS2,L,EX,EX,EX,ST,5.91,5.94,3.65,2088.7
1825,1766863,EMERALD,0.4,VVS2,G,EX,VG,GD,N,4.87,3.56,2.39,1137.07
1826,1760022,ROUND,0.5,VS1,J,EX,EX,EX,N,5.05,5.08,3.15,2006.18
1827,1782256,ROUND,0.5,VS1,J,EX,EX,EX,N,5.06,5.09,3.17,2048.36
1828,1638096,CUSHION,0.9,SI1,F,EX,EX,VG,N,5.63,5.34,3.63,3778.83
1829,1789577,ROUND,0.4,SI1,F,EX,EX,EX,N,4.69,4.71,2.95,1533.95
1830,1760701,OVAL,0.5,VS1,E,EX,EX,VG,M,5.97,4.45,2.78,1691.91
1831,1664005,ROUND,0.61,SI2,J,EX,VG,EX,F,5.42,5.43,3.4,1497.52
1832,1766292,ROUND,0.5,SI1,D,GD,EX,VG,N,4.89,4.97,3.2,2092.32
1833,1770736,ROUND,0.6,SI1,I,EX,EX,EX,N,5.43,5.46,3.35,2350.89
1834,1782688,EMERALD,0.4,VVS1,G,EX,EX,GD,N,4.98,3.67,2.3,1285.8
1835,1601292,CUSHION,0.66,I2,FANCY,EX,VG,VG,F,5.0,4.73,3.15,1014.51
1836,1743983,MARQUISE,0.92,VS1,L,EX,EX,EX,F,9.8,5.13,3.0,2000.39
1837,1664490,CUSHION,0.7,VVS2,U-V,GD,EX,VG,ST,4.92,4.81,3.46,1160.33
1838,1658476,ROUND,0.6,VS1,M,EX,EX,EX,N,5.38,5.41,3.37,1536.74
1839,1783873,HEART,0.3,SI1,F,VG,EX,GD,F,3.93,4.71,2.71,900.77
1840,1772065,ROUND,0.5,SI1,F,VG,EX,GD,N,4.97,5.02,3.22,2073.85
1841,1630376,ROUND,0.5,VVS2,K,EX,EX,VG,F,5.11,5.13,3.14,1536.39
1842,1790479,ROUND,0.5,SI1,I,EX,EX,EX,F,5.03,5.05,3.16,2006.18
1843,1747974,MARQUISE,0.35,VVS1,H,EX,EX,VG,N,7.69,3.51,2.19,869.83
1844,1799801,EMERALD,0.31,VVS1,F,EX,EX,EX,N,4.58,3.38,2.2,1150.05
1845,200664-82,PEAR,1.0,SI1,G,VG,EX,VG,N,8.55,5.59,3.52,5215.69
1846,1738337,PRINCESS,0.5,VS2,J,EX,VG,VG,N,4.31,4.25,2.99,1286.19
1847,1796244,OVAL,0.51,IF,FANCY,EX,EX,GD,F,6.26,4.22,2.45,2028.19
1848,1609775,CUSHION,0.8,VS1,I,EX,EX,EX,N,5.82,4.87,3.3,2302.01
1849,1764336,ROUND,0.5,VS2,I,EX,EX,EX,F,5.05,5.08,3.16,2352.56
1850,1775701,ROUND,0.8,VS2,U-V,VG,VG,VG,N,5.76,5.83,3.73,1473.68
1851,1662896,ROUND,0.6,SI2,F,EX,EX,EX,N,5.5,5.53,3.29,1963.33
1852,1799878,EMERALD,0.31,VS2,D,EX,VG,VG,N,4.81,3.15,2.04,1041.16
1853,1777183,ROUND,0.3,VS1,G,VG,EX,VG,N,4.24,4.29,2.67,1123.92
1854,1635583,ROUND,0.5,SI1,K,VG,EX,EX,N,4.97,5.01,3.19,1400.65
1855,1777430,EMERALD,0.31,VS2,E,EX,EX,VG,N,4.59,3.37,2.16,1029.62
1856,1789484,ROUND,0.5,SI1,E,VG,EX,VG,M,5.0,5.05,3.17,2050.02
1857,1609760,CUSHION,0.9,VS1,J,EX,EX,VG,N,5.73,5.29,3.57,2583.7
1858,1777641,OVAL,0.5,VS2,G,VG,VG,GD,N,6.18,4.51,2.83,1693.38
1859,1785259,HEART,0.3,VS1,G,EX,VG,GD,N,4.07,4.65,2.61,1058.99
1860,1640477,ROUND,0.5,SI2,I,VG,VG,VG,N,5.0,5.06,3.13,1470.58
1861,1793581,ROUND,0.7,VS2,M,EX,EX,EX,N,5.65,5.69,3.56,2054.53
1862,1788229,PRINCESS,0.45,VS1,E,EX,VG,GD,N,4.27,4.19,2.98,1465.15
1863,1729623,PRINCESS,0.5,VS2,D,VG,VG,GD,N,4.51,4.49,3.17,1662.99
1864,1772009,ROUND,0.5,VS2,E,GD,EX,VG,N,4.89,4.94,3.21,2042.53
1865,1781492,OVAL,0.7,SI1,J,GD,EX,GD,N,6.43,4.84,3.13,1758.85
1866,1660942,ROUND,0.53,SI1,I,EX,VG,EX,N,5.23,5.24,3.16,2075.91
1867,200650-385,CUSHION,0.97,SI2,J,EX,EX,VG,N,6.1,5.3,3.59,2559.66
1868,1743431,ROUND,0.5,VS1,J,EX,EX,EX,N,5.14,5.16,3.12,2006.18
1869,1672215,ROUND,0.5,SI2,I,VG,EX,VG,N,5.1,5.15,3.03,1539.81
1870,1781422,MARQUISE,0.3,SI1,D,GD,EX,VG,N,6.57,3.43,2.16,890.14
1871,1791750,EMERALD,0.34,VS1,G,VG,EX,GD,N,4.74,3.44,2.14,1032.71
1872,1794826,PRINCESS,0.7,VS2,K,VG,EX,VG,N,4.65,4.64,3.47,1660.78
1873,1629022,ROUND,0.58,SI1,I,EX,EX,EX,N,5.39,5.41,3.29,2105.75
1874,1783151,PRINCESS,0.34,VVS1,H,EX,EX,VG,F,3.86,3.83,2.73,976.47
1875,1654059,CUSHION,0.72,SI1,E,EX,EX,VG,ST,5.54,4.8,3.21,2127.22
1876,210419-179,PEAR,1.2,SI1,N,VG,EX,VG,N,8.8,5.89,3.76,2916.55
1877,201235-90,CUSHION,1.51,SI1,J,VG,EX,VG,N,6.56,6.18,4.32,6206.88
1878,1632914,OVAL,0.7,SI1,I,EX,EX,VG,N,7.39,4.87,3.01,2363.37
1879,1757759,ROUND,0.5,SI2,F,VG,EX,VG,N,4.94,4.98,3.18,2077.87
1880,1697968,ROUND,0.7,I1,G,EX,EX,EX,N,5.64,5.68,3.51,2016.81
1881,1774210,EMERALD,0.4,VVS2,H,EX,VG,GD,N,5.26,3.51,2.31,1185.7
1882,1649157,OVAL,0.5,SI1,F,EX,VG,GD,F,6.53,4.45,2.69,1404.02
1883,1796825,ROUND,0.42,VVS2,D,EX,EX,EX,N,4.78,4.8,2.99,1986.32
1884,1637812,ROUND,0.5,SI2,E,EX,EX,EX,N,5.1,5.14,3.13,2031.77
1885,1798477,EMERALD,0.52,VS2,J,EX,EX,VG,M,5.71,3.77,2.41,1424.25
1886,1641426,ROUND,0.7,SI1,L,EX,EX,EX,N,5.73,5.74,3.43,2105.63
1887,210049-572,PEAR,2.0,SI2,E,VG,VG,VG,VSL,10.82,6.81,4.25,13559.94
1888,1786725,PRINCESS,0.5,VS1,F,EX,EX,VG,N,4.37,4.29,3.13,1952.8
1889,211143-55,PEAR,1.5,VVS2,I,VG,EX,EX,N,9.6,6.4,4.09,13636.68
1890,1800737,HEART,0.3,VS1,E,GD,EX,GD,F,4.16,4.61,2.49,1055.95
1891,1758393,ROUND,0.8,SI1,L,EX,EX,EX,M,5.93,5.96,3.7,2337.64
1892,1646369,PRINCESS,0.51,SI2,D,EX,VG,VG,N,4.5,4.45,3.17,1455.25
1893,1663486,PRINCESS,0.52,SI2,E,EX,EX,VG,N,4.53,4.46,3.25,1401.42
1894,1800312,PRINCESS,0.5,VVS2,J,EX,VG,GD,F,4.3,4.28,3.1,1465.23
1895,1799417,ROUND,0.35,VS1,E,EX,EX,EX,F,4.5,4.53,2.81,1382.12
1896,1783876,HEART,0.3,SI1,G,VG,VG,GD,N,3.98,4.63,2.68,884.06
1897,1655803,ROUND,0.5,VS1,J,EX,EX,EX,N,5.14,5.18,3.07,2048.87
1898,1767863,EMERALD,0.41,VS2,H,VG,EX,GD,N,4.9,3.65,2.35,1144.57
1899,1630158,CUSHION,0.5,SI1,FANCY,EX,VG,GD,F,4.57,4.35,2.88,1303.67
1900,1769762,OVAL,0.59,VS1,H,EX,EX,EX,N,6.84,4.75,2.83,2064.1
1901,1763007,OVAL,0.5,VS2,D,EX,EX,VG,N,6.17,4.54,2.8,1863.44
1902,1733712,ROUND,0.54,SI2,G,EX,EX,EX,N,5.23,5.25,3.22,2063.0
1903,1798031,ROUND,0.5,VS2,G,VG,EX,VG,N,4.97,5.04,3.15,2448.27
1904,1747203,PEAR,0.7,SI1,K,EX,VG,VG,F,7.61,4.91,3.05,1589.66
1905,1763909,EMERALD,0.32,IF,D,EX,EX,VG,N,4.8,3.21,2.18,1264.41
1906,1793274,OVAL,0.7,SI2,I,EX,EX,VG,F,7.45,4.87,2.92,2248.78
1907,1793924,ROUND,0.51,VS2,J,EX,EX,EX,F,5.1,5.13,3.19,2061.94
1908,1760016,ROUND,0.51,VS1,J,EX,EX,EX,F,5.17,5.2,3.16,2039.54
1909,1703692,HEART,0.4,SI1,I,EX,EX,VG,N,4.47,5.11,3.01,800.42
1910,1608359,CUSHION,0.9,VS1,I,EX,EX,EX,N,5.69,5.2,3.53,3447.56
1911,1660440,OVAL,0.6,VS2,H,VG,EX,VG,F,6.47,4.67,2.94,1820.01
1912,1784073,PRINCESS,0.41,SI1,E,EX,EX,VG,N,4.04,3.99,2.89,1248.5
1913,1788220,PRINCESS,0.5,SI1,H,EX,EX,VG,F,4.26,4.21,3.05,1427.21
1914,1778513,EMERALD,0.41,SI1,F,EX,EX,VG,N,5.35,3.48,2.18,1263.82
1915,1756946,ROUND,0.5,SI2,F,EX,EX,EX,F,5.04,5.08,3.17,2087.23
1916,211017-134,CUSHION,1.01,SI2,E,EX,EX,VG,F,5.7,5.56,3.77,3640.86
1917,1584362,CUSHION,0.9,SI2,I,GD,VG,VG,N,5.75,5.03,3.61,2462.49
1918,1787973,HEART,0.3,SI1,F,EX,EX,GD,N,4.17,4.64,2.62,944.42
1919,1658693,ROUND,0.52,SI1,I,EX,EX,EX,N,5.13,5.15,3.19,2108.9
1920,1781718,PRINCESS,0.52,VS2,I,EX,EX,VG,N,4.37,4.31,3.14,1642.21
1921,1790107,OVAL,0.32,SI2,FANCY,EX,VG,GD,M,5.25,3.55,2.27,962.08
1922,1789123,HEART,0.31,SI1,G,EX,EX,VG,N,4.08,4.65,2.76,993.94
1923,1767169,PRINCESS,0.52,VS2,F,EX,EX,VG,ST,4.52,4.47,3.22,1659.8
1924,1785718,PRINCESS,0.5,SI2,F,VG,EX,VG,N,4.26,4.17,3.12,1442.42
1925,1765488,CUSHION,0.5,VS2,F,EX,EX,VG,N,4.9,4.21,2.86,1584.58
1926,1787247,ROUND,0.5,SI2,E,EX,EX,EX,N,5.02,5.05,3.19,2072.04
1927,200772-143,CUSHION,1.29,SI2,D,VG,EX,EX,F,6.22,6.2,4.31,6151.3
1928,1785277,HEART,0.32,VS2,G,EX,EX,VG,N,4.12,4.81,2.84,1120.05
1929,212001-219,CUSHION,1.01,VVS1,J,EX,EX,EX,F,5.66,5.54,3.76,3905.91
1930,1756444,HEART,0.5,VS1,K,VG,VG,VG,N,4.56,5.49,3.28,1122.21
1931,1785620,PEAR,0.3,SI1,F,VG,EX,VG,N,6.04,3.68,2.29,900.77
1932,1756640,PEAR,0.5,VVS1,F,VG,EX,VG,N,7.47,4.37,2.52,2110.1
1933,1785663,PRINCESS,0.5,VS1,E,EX,EX,VG,N,4.44,4.38,3.16,1939.41
1934,1666615,ROUND,0.56,VS1,J,EX,VG,EX,N,5.26,5.29,3.29,2067.33
1935,1782709,EMERALD,0.32,VVS1,D,EX,EX,VG,N,4.48,3.3,2.24,1169.31
1936,1761911,PRINCESS,0.5,VVS2,K,VG,VG,GD,N,4.19,4.08,3.04,1100.26
1937,1667165,CUSHION,0.51,SI2,D,VG,EX,VG,N,4.89,4.18,2.92,1582.12
1938,1796021,OVAL,0.55,SI1,F,EX,EX,VG,F,7.24,4.53,2.61,1822.6
1939,1796215,PRINCESS,0.5,SI2,G,EX,VG,GD,F,4.33,4.32,3.08,1251.53
1940,1646199,OVAL,0.52,VS1,E,EX,EX,VG,F,6.89,4.36,2.65,1975.07
1941,1765895,PRINCESS,0.51,VS2,G,EX,VG,VG,N,4.54,4.48,3.11,1817.02
1942,1775439,OVAL,0.5,SI1,G,EX,EX,VG,N,6.69,4.31,2.67,1647.77
1943,1781668,PEAR,0.5,SI1,F,GD,EX,VG,N,7.25,4.22,2.74,1587.81
1944,210470-212,PEAR,1.0,SI1,D,VG,EX,VG,N,8.43,5.53,3.38,6548.07
1945,210494-32,PEAR,1.0,SI1,G,GD,EX,VG,N,7.9,5.48,3.59,5436.44
1946,1776266,EMERALD,0.4,VVS1,H,EX,EX,VG,N,5.18,3.55,2.28,1283.86
1947,1640439,ROUND,0.5,SI2,F,EX,EX,EX,N,5.06,5.09,3.18,2070.68
1948,1785287,HEART,0.3,SI1,F,EX,EX,VG,N,4.08,4.68,2.73,981.38
1949,1795456,ROUND,0.35,VVS2,G,EX,EX,EX,N,4.55,4.58,2.77,1445.41
1950,1771165,EMERALD,0.4,VS2,E,VG,EX,GD,N,5.17,3.62,2.29,1263.48
1951,1779558,ROUND,0.3,VS1,H,VG,EX,VG,F,4.31,4.36,2.62,1034.63
1952,1800049,HEART,0.3,SI1,G,VG,EX,VG,N,3.84,4.6,2.72,978.37
1953,1793094,EMERALD,0.4,VS2,G,GD,EX,GD,F,5.24,3.3,2.26,1143.79
1954,1772717,PRINCESS,0.47,SI1,H,EX,EX,GD,N,4.27,4.25,3.08,1255.45
1955,1778502,EMERALD,0.4,VVS2,F,EX,VG,GD,N,5.11,3.5,2.34,1287.1
1956,1800341,PRINCESS,0.51,SI1,E,EX,EX,VG,N,4.41,4.36,3.04,1796.44
1957,210049-489,PEAR,1.2,SI2,I,EX,EX,EX,N,9.33,6.16,3.58,6056.16
1958,1640356,ROUND,0.5,SI1,D,VG,VG,VG,F,4.91,4.97,3.19,2080.16
1959,1659895,ROUND,0.5,SI2,F,EX,EX,EX,N,5.06,5.09,3.15,2099.91
1960,1668835,ROUND,0.5,SI1,G,VG,EX,GD,N,5.02,5.08,3.1,2080.0
1961,1656055,ROUND,0.5,SI2,E,VG,EX,EX,N,5.17,5.18,3.05,2098.28
1962,201037-161,CUSHION,3.09,FL,E,EX,EX,EX,F,8.61,8.23,5.36,64896.07
1963,1602053,CUSHION,0.72,SI2,H,EX,EX,VG,N,5.55,4.79,3.25,1339.21
1964,1625323,OVAL,0.5,I1,L,EX,EX,VG,M,6.69,4.35,2.69,765.12
1965,200519-97,CUSHION,1.11,SI1,FANCY,EX,EX,VG,F,5.92,5.61,3.81,2805.3
1966,1775277,HEART,0.4,SI1,H,VG,EX,VG,N,4.59,5.02,2.9,1135.04
1967,1656057,ROUND,0.5,SI2,F,EX,EX,EX,N,5.12,5.15,3.12,2057.65
1968,1800050,HEART,0.3,SI1,H,VG,VG,FR,F,4.04,4.51,2.49,881.03
1969,1780941,ROUND,0.5,SI2,F,VG,EX,VG,N,4.97,5.02,3.16,2083.8
1970,1771342,HEART,0.3,VS2,D,EX,VG,GD,N,3.95,4.69,2.76,1098.53
1971,201202-583,CUSHION,1.02,SI2,I,EX,EX,VG,M,6.09,5.55,3.76,2606.53
1972,200467-36,CUSHION,1.73,SI2,FANCY,EX,EX,VG,F,7.18,6.3,4.22,3916.89
1973,1641007,OVAL,0.5,VS1,H,EX,EX,GD,N,6.57,4.32,2.66,1601.05
1974,1668337,OVAL,0.72,SI1,J,EX,EX,EX,N,6.92,5.09,3.11,2243.22
1975,1663769,ROUND,0.51,VS1,J,EX,EX,EX,N,5.17,5.21,3.15,2061.76
